waktu,line,soil_ec,soil_humidity,soil_temperature,co2,air_humidity,pressure,air_temperature
2023-07-29 21:45:07.967,3,389,23.03,24.5,470.0,61.5,1007.6,24.6
2023-07-29 21:48:26.965,1,428,26.6,24.2,470.0,61.5,1007.6,24.6
2023-07-29 21:53:20.140,2,265,23.35,23.9,470.0,61.5,1007.6,24.6
2023-07-29 21:55:09.330,3,388,23.03,24.5,465.0,61.5,1007.7,24.6
2023-07-29 21:58:28.345,1,427,26.6,24.2,465.0,61.5,1007.7,24.6
2023-07-29 22:03:21.511,2,265,23.35,23.9,465.0,61.5,1007.7,24.6
2023-07-29 22:05:10.703,3,388,23.03,24.5,464.0,61.5,1007.7,24.6
2023-07-29 22:08:29.702,1,426,26.49,24.2,464.0,61.5,1007.7,24.6
2023-07-29 22:13:22.877,2,264,23.35,23.9,464.0,61.5,1007.7,24.6
2023-07-29 22:15:12.049,3,388,22.99,24.4,471.0,62.0,1007.7,24.7
2023-07-29 22:18:31.053,1,427,26.49,24.1,471.0,62.0,1007.7,24.7
2023-07-29 22:23:24.233,2,264,23.35,23.9,471.0,62.0,1007.7,24.7
2023-07-29 22:25:13.431,3,387,23.03,24.4,472.0,61.5,1007.6,25.0
2023-07-29 22:28:32.405,1,426,26.42,24.1,472.0,61.5,1007.6,25.0
2023-07-29 22:33:25.603,2,263,23.35,23.8,472.0,61.5,1007.6,25.0
2023-07-29 22:35:14.778,3,387,22.99,24.4,454.0,61.5,1007.6,25.2
2023-07-29 22:38:33.767,1,425,26.37,24.1,454.0,61.5,1007.6,25.2
2023-07-29 22:43:26.967,2,264,23.29,23.8,454.0,61.5,1007.6,25.2
2023-07-29 22:45:16.133,3,387,22.99,24.4,465.0,61.5,1007.5,25.2
2023-07-29 22:48:35.144,1,424,26.37,24.1,465.0,61.5,1007.5,25.2
2023-07-29 22:53:28.314,2,264,23.29,23.8,465.0,61.5,1007.5,25.2
2023-07-29 22:55:17.511,3,387,22.99,24.4,470.0,62.0,1007.5,25.2
2023-07-29 22:58:36.526,1,424,26.37,24.1,470.0,62.0,1007.5,25.2
2023-07-29 23:03:29.689,2,263,23.29,23.8,470.0,62.0,1007.5,25.2
2023-07-29 23:05:18.877,3,386,22.99,24.4,451.0,62.0,1007.6,25.2
2023-07-29 23:08:37.902,1,423,26.37,24.1,451.0,62.0,1007.6,25.2
2023-07-29 23:13:31.051,2,263,23.29,23.8,451.0,62.0,1007.6,25.2
2023-07-29 23:15:20.248,3,386,22.99,24.4,464.0,62.0,1007.8,25.2
2023-07-29 23:18:39.243,1,422,26.32,24.0,464.0,62.0,1007.8,25.2
2023-07-29 23:23:32.407,2,263,23.24,23.7,464.0,62.0,1007.8,25.2
2023-07-29 23:25:21.622,3,385,22.99,24.4,461.0,62.5,1007.9,25.3
2023-07-29 23:28:40.610,1,421,26.32,24.0,461.0,62.5,1007.9,25.3
2023-07-29 23:33:33.769,2,262,23.24,23.7,461.0,62.5,1007.9,25.3
2023-07-29 23:35:22.977,3,385,22.93,24.4,457.0,62.0,1008.1,25.2
2023-07-29 23:38:41.980,1,421,26.32,24.0,457.0,62.0,1008.1,25.2
2023-07-29 23:43:35.116,2,262,23.24,23.7,457.0,62.0,1008.1,25.2
2023-07-29 23:45:24.361,3,384,22.93,24.4,456.0,61.5,1008.3,25.4
2023-07-29 23:48:43.365,1,421,26.25,24.0,456.0,61.5,1008.3,25.4
2023-07-29 23:53:36.485,2,263,23.24,23.7,456.0,61.5,1008.3,25.4
2023-07-29 23:55:25.719,3,384,22.99,24.3,463.0,62.0,1008.5,25.4
2023-07-29 23:58:44.731,1,421,26.25,24.0,463.0,62.0,1008.5,25.4
2023-07-30 00:03:37.829,2,262,23.24,23.7,463.0,62.0,1008.5,25.4
2023-07-30 00:05:27.084,3,384,22.93,24.3,488.0,63.0,1008.6,24.7
2023-07-30 00:08:46.074,1,419,26.14,24.0,488.0,63.0,1008.6,24.7
2023-07-30 00:13:39.208,2,261,23.2,23.6,488.0,63.0,1008.6,24.7
2023-07-30 00:15:28.437,3,383,22.93,24.3,453.0,63.5,1009.1,23.9
2023-07-30 00:18:47.434,1,419,26.19,24.0,453.0,63.5,1009.1,23.9
2023-07-30 00:23:40.559,2,261,23.24,23.6,453.0,63.5,1009.1,23.9
2023-07-30 00:25:29.788,3,383,22.93,24.3,455.0,64.5,1009.1,23.6
2023-07-30 00:28:48.814,1,418,26.14,23.9,455.0,64.5,1009.1,23.6
2023-07-30 00:33:41.921,2,262,23.24,23.6,455.0,64.5,1009.1,23.6
2023-07-30 00:35:31.139,3,383,22.87,24.3,463.0,65.5,1009.3,23.2
2023-07-30 00:38:50.164,1,417,26.14,23.9,463.0,65.5,1009.3,23.2
2023-07-30 00:43:43.291,2,261,23.2,23.6,463.0,65.5,1009.3,23.2
2023-07-30 00:45:32.505,3,383,22.87,24.3,452.0,66.0,1009.4,22.9
2023-07-30 00:48:51.536,1,417,26.09,23.9,452.0,66.0,1009.4,22.9
2023-07-30 00:53:44.674,2,261,23.2,23.6,452.0,66.0,1009.4,22.9
2023-07-30 00:55:33.865,3,383,22.87,24.3,460.0,67.0,1009.1,22.6
2023-07-30 00:58:52.896,1,417,26.09,23.9,460.0,67.0,1009.1,22.6
2023-07-30 01:03:45.997,2,261,23.2,23.6,460.0,67.0,1009.1,22.6
2023-07-30 01:05:35.225,3,383,22.87,24.3,462.0,68.5,1009.2,22.3
2023-07-30 01:08:54.270,1,416,26.09,23.9,462.0,68.5,1009.2,22.3
2023-07-30 01:13:47.354,2,261,23.08,23.5,462.0,68.5,1009.2,22.3
2023-07-30 01:15:36.585,3,382,22.87,24.3,463.0,70.0,1009.3,22.1
2023-07-30 01:18:55.627,1,416,26.09,23.9,463.0,70.0,1009.3,22.1
2023-07-30 01:23:48.718,2,261,23.08,23.5,463.0,70.0,1009.3,22.1
2023-07-30 01:25:37.945,3,381,22.84,24.2,457.0,71.0,1009.3,21.8
2023-07-30 01:28:56.978,1,416,26.09,23.8,457.0,71.0,1009.3,21.8
2023-07-30 01:33:50.079,2,260,23.08,23.5,457.0,71.0,1009.3,21.8
2023-07-30 01:35:39.301,3,381,22.84,24.2,456.0,71.5,1009.1,21.8
2023-07-30 01:38:58.344,1,415,26.02,23.8,456.0,71.5,1009.1,21.8
2023-07-30 01:43:51.428,2,260,23.08,23.5,456.0,71.5,1009.1,21.8
2023-07-30 01:45:40.655,3,381,22.84,24.2,471.0,72.5,1009.0,21.6
2023-07-30 01:48:59.704,1,415,26.02,23.8,471.0,72.5,1009.0,21.6
2023-07-30 01:53:52.804,2,260,23.08,23.5,471.0,72.5,1009.0,21.6
2023-07-30 01:55:42.021,3,380,22.84,24.2,451.0,73.0,1008.9,21.5
2023-07-30 01:59:01.074,1,414,26.02,23.8,451.0,73.0,1008.9,21.5
2023-07-30 02:03:54.164,2,260,23.08,23.5,451.0,73.0,1008.9,21.5
2023-07-30 02:05:43.376,3,380,22.84,24.2,471.0,74.0,1008.9,21.1
2023-07-30 02:09:02.451,1,414,25.96,23.8,471.0,74.0,1008.9,21.1
2023-07-30 02:13:55.521,2,259,23.08,23.5,471.0,74.0,1008.9,21.1
2023-07-30 02:15:44.729,3,380,22.84,24.2,478.0,75.0,1008.9,20.8
2023-07-30 02:19:03.796,1,413,25.96,23.8,478.0,75.0,1008.9,20.8
2023-07-30 02:23:56.873,2,259,23.08,23.5,478.0,75.0,1008.9,20.8
2023-07-30 02:25:46.089,3,380,22.72,24.2,480.0,77.5,1008.8,20.2
2023-07-30 02:29:05.175,1,412,25.96,23.8,480.0,77.5,1008.8,20.2
2023-07-30 02:33:58.240,2,259,23.03,23.4,480.0,77.5,1008.8,20.2
2023-07-30 02:35:47.455,3,379,22.84,24.2,489.0,80.0,1008.9,19.7
2023-07-30 02:39:06.541,1,412,25.96,23.8,489.0,80.0,1008.9,19.7
2023-07-30 02:43:59.599,2,259,23.03,23.4,489.0,80.0,1008.9,19.7
2023-07-30 02:45:48.804,3,380,22.72,24.1,478.0,80.5,1008.8,19.4
2023-07-30 02:49:07.901,1,411,25.96,23.7,478.0,80.5,1008.8,19.4
2023-07-30 02:54:00.963,2,260,23.03,23.4,478.0,80.5,1008.8,19.4
2023-07-30 02:55:50.160,3,380,22.72,24.1,497.0,81.0,1008.9,19.3
2023-07-30 02:59:09.254,1,412,25.96,23.7,497.0,81.0,1008.9,19.3
2023-07-30 03:04:02.334,2,259,23.03,23.4,497.0,81.0,1008.9,19.3
2023-07-30 03:05:51.516,3,380,22.72,24.1,497.0,81.0,1008.9,19.3
2023-07-30 03:09:10.610,1,411,25.96,23.7,497.0,81.0,1008.9,19.3
2023-07-30 03:14:03.675,2,259,23.03,23.4,497.0,81.0,1008.9,19.3
2023-07-30 03:15:52.877,3,379,22.66,24.1,518.0,82.0,1008.9,18.9
2023-07-30 03:19:11.986,1,411,25.86,23.7,518.0,82.0,1008.9,18.9
2023-07-30 03:24:05.068,2,259,23.03,23.4,518.0,82.0,1008.9,18.9
2023-07-30 03:25:54.227,3,378,22.72,24.1,535.0,82.5,1009.0,18.7
2023-07-30 03:29:13.362,1,410,25.86,23.7,535.0,82.5,1009.0,18.7
2023-07-30 03:34:06.409,2,259,22.99,23.3,535.0,82.5,1009.0,18.7
2023-07-30 03:35:55.575,3,378,22.66,24.1,564.0,84.0,1008.9,18.5
2023-07-30 03:39:14.729,1,410,25.86,23.7,564.0,84.0,1008.9,18.5
2023-07-30 03:44:07.773,2,258,22.99,23.3,564.0,84.0,1008.9,18.5
2023-07-30 03:45:56.931,3,377,22.66,24.1,558.0,84.0,1008.9,18.4
2023-07-30 03:49:16.076,1,409,25.86,23.6,558.0,84.0,1008.9,18.4
2023-07-30 03:54:09.155,2,258,22.99,23.3,558.0,84.0,1008.9,18.4
2023-07-30 03:55:58.301,3,377,22.66,24.1,506.0,85.5,1008.6,18.1
2023-07-30 03:59:17.432,1,409,25.86,23.6,506.0,85.5,1008.6,18.1
2023-07-30 04:04:10.513,2,258,22.99,23.3,506.0,85.5,1008.6,18.1
2023-07-30 04:05:59.645,3,377,22.62,24.0,508.0,86.0,1008.8,18.3
2023-07-30 04:09:18.813,1,408,25.8,23.6,508.0,86.0,1008.8,18.3
2023-07-30 04:14:11.864,2,258,22.99,23.3,508.0,86.0,1008.8,18.3
2023-07-30 04:16:01.013,3,377,22.66,24.0,570.0,86.0,1008.6,18.4
2023-07-30 04:19:20.176,1,408,25.8,23.6,570.0,86.0,1008.6,18.4
2023-07-30 04:24:13.234,2,258,22.99,23.3,570.0,86.0,1008.6,18.4
2023-07-30 04:26:02.365,3,378,22.66,24.0,557.0,86.0,1008.6,18.3
2023-07-30 04:29:21.528,1,408,25.75,23.6,557.0,86.0,1008.6,18.3
2023-07-30 04:34:14.607,2,257,22.99,23.2,557.0,86.0,1008.6,18.3
2023-07-30 04:36:03.710,3,377,22.62,24.0,520.0,85.5,1008.6,18.5
2023-07-30 04:39:22.904,1,407,25.8,23.6,520.0,85.5,1008.6,18.5
2023-07-30 04:44:15.951,2,258,22.99,23.2,520.0,85.5,1008.6,18.5
2023-07-30 04:46:05.073,3,377,22.62,24.0,508.0,86.5,1008.6,18.9
2023-07-30 04:49:24.265,1,407,25.75,23.5,508.0,86.5,1008.6,18.9
2023-07-30 04:54:17.308,2,258,22.99,23.2,508.0,86.5,1008.6,18.9
2023-07-30 04:56:06.436,3,376,22.62,24.0,503.0,85.5,1008.8,19.4
2023-07-30 04:59:25.642,1,406,25.75,23.5,503.0,85.5,1008.8,19.4
2023-07-30 05:04:18.692,2,258,22.93,23.2,503.0,85.5,1008.8,19.4
2023-07-30 05:06:07.782,3,376,22.62,24.0,502.0,84.5,1008.9,20.0
2023-07-30 05:09:26.994,1,406,25.75,23.5,502.0,84.5,1008.9,20.0
2023-07-30 05:14:20.043,2,258,22.93,23.2,502.0,84.5,1008.9,20.0
2023-07-30 05:16:09.136,3,376,22.62,24.0,502.0,83.5,1009.0,20.8
2023-07-30 05:19:28.395,1,405,25.75,23.5,502.0,83.5,1009.0,20.8
2023-07-30 05:24:21.400,2,258,22.93,23.2,502.0,83.5,1009.0,20.8
2023-07-30 05:26:10.520,3,376,22.57,23.9,495.0,80.0,1009.1,21.5
2023-07-30 05:29:29.762,1,405,25.75,23.5,495.0,80.0,1009.1,21.5
2023-07-30 05:34:22.770,2,257,22.93,23.1,495.0,80.0,1009.1,21.5
2023-07-30 05:36:11.863,3,375,22.57,23.9,488.0,78.5,1009.2,22.0
2023-07-30 05:39:31.133,1,404,25.75,23.4,488.0,78.5,1009.2,22.0
2023-07-30 05:44:24.141,2,257,22.93,23.1,488.0,78.5,1009.2,22.0
2023-07-30 05:46:13.227,3,375,22.57,23.9,486.0,70.0,1009.2,24.6
2023-07-30 05:49:32.498,1,404,25.68,23.4,486.0,70.0,1009.2,24.6
2023-07-30 05:54:25.496,2,257,22.87,23.1,486.0,70.0,1009.2,24.6
2023-07-30 05:56:14.606,3,374,22.57,23.9,472.0,65.5,1009.4,26.2
2023-07-30 05:59:33.875,1,404,25.68,23.4,472.0,65.5,1009.4,26.2
2023-07-30 06:04:26.852,2,256,22.84,23.1,472.0,65.5,1009.4,26.2
2023-07-30 06:06:15.979,3,374,22.57,23.9,492.0,61.0,1009.4,27.0
2023-07-30 06:09:35.231,1,403,25.68,23.4,492.0,61.0,1009.4,27.0
2023-07-30 06:14:28.217,2,256,22.84,23.1,492.0,61.0,1009.4,27.0
2023-07-30 06:16:17.323,3,375,22.57,23.9,449.0,59.0,1009.3,27.7
2023-07-30 06:19:36.587,1,403,25.68,23.4,449.0,59.0,1009.3,27.7
2023-07-30 06:24:29.564,2,255,22.84,23.0,449.0,59.0,1009.3,27.7
2023-07-30 06:26:18.690,3,374,22.51,23.8,450.0,56.5,1009.2,28.7
2023-07-30 06:29:37.955,1,404,25.68,23.3,450.0,56.5,1009.2,28.7
2023-07-30 06:34:30.937,2,255,22.78,23.0,450.0,56.5,1009.2,28.7
2023-07-30 06:36:20.071,3,374,22.51,23.8,485.0,53.5,1009.3,29.5
2023-07-30 06:39:39.335,1,403,25.68,23.3,485.0,53.5,1009.3,29.5
2023-07-30 06:44:32.310,2,255,22.78,23.0,485.0,53.5,1009.3,29.5
2023-07-30 06:46:21.438,3,373,22.51,23.8,464.0,52.0,1009.2,29.8
2023-07-30 06:49:40.711,1,402,25.68,23.3,464.0,52.0,1009.2,29.8
2023-07-30 06:54:33.658,2,255,22.66,23.0,464.0,52.0,1009.2,29.8
2023-07-30 06:56:22.795,3,373,22.41,23.8,452.0,52.0,1009.1,30.0
2023-07-30 06:59:42.052,1,402,25.62,23.3,452.0,52.0,1009.1,30.0
2023-07-30 07:04:35.012,2,255,22.66,23.0,452.0,52.0,1009.1,30.0
2023-07-30 07:06:24.160,3,373,22.51,23.8,451.0,52.0,1009.1,29.3
2023-07-30 07:09:43.413,1,401,25.62,23.3,451.0,52.0,1009.1,29.3
2023-07-30 07:14:36.390,2,255,22.62,23.0,451.0,52.0,1009.1,29.3
2023-07-30 07:16:25.525,3,372,22.51,23.8,465.0,51.0,1009.2,30.3
2023-07-30 07:19:44.800,1,401,25.57,23.3,465.0,51.0,1009.2,30.3
2023-07-30 07:24:37.749,2,254,22.62,23.0,465.0,51.0,1009.2,30.3
2023-07-30 07:26:26.874,3,373,22.41,23.7,435.0,47.0,1009.1,31.4
2023-07-30 07:29:46.146,1,401,25.57,23.3,435.0,47.0,1009.1,31.4
2023-07-30 07:34:39.116,2,254,22.57,23.0,435.0,47.0,1009.1,31.4
2023-07-30 07:36:28.243,3,373,22.41,23.7,458.0,45.5,1008.9,31.8
2023-07-30 07:39:47.529,1,400,25.57,23.3,458.0,45.5,1008.9,31.8
2023-07-30 07:44:40.470,2,254,22.57,23.0,458.0,45.5,1008.9,31.8
2023-07-30 07:46:29.602,3,372,22.41,23.7,434.0,50.0,1008.9,32.3
2023-07-30 07:49:48.882,1,400,25.57,23.2,434.0,50.0,1008.9,32.3
2023-07-30 07:54:41.826,2,253,22.51,23.0,434.0,50.0,1008.9,32.3
2023-07-30 07:56:30.955,3,372,22.41,23.7,457.0,48.0,1008.9,32.7
2023-07-30 07:59:50.260,1,400,25.51,23.2,457.0,48.0,1008.9,32.7
2023-07-30 08:04:43.192,2,253,22.47,23.0,457.0,48.0,1008.9,32.7
2023-07-30 08:06:32.321,3,372,22.37,23.7,457.0,47.5,1008.8,32.8
2023-07-30 08:09:51.607,1,399,25.51,23.2,457.0,47.5,1008.8,32.8
2023-07-30 08:14:44.548,2,253,22.47,23.0,457.0,47.5,1008.8,32.8
2023-07-30 08:16:33.687,3,371,22.37,23.7,442.0,47.5,1009.0,32.1
2023-07-30 08:19:52.970,1,398,25.46,23.2,442.0,47.5,1009.0,32.1
2023-07-30 08:24:45.913,2,251,22.41,23.0,458.0,47.0,1008.9,32.4
2023-07-30 08:26:35.052,3,371,22.37,23.7,458.0,47.0,1008.9,32.4
2023-07-30 08:29:54.331,1,398,25.46,23.2,458.0,47.0,1008.9,32.4
2023-07-30 08:34:47.281,2,251,22.37,23.0,450.0,48.0,1008.8,32.9
2023-07-30 08:36:36.428,3,371,22.37,23.7,450.0,48.0,1008.8,32.9
2023-07-30 08:39:55.699,1,398,25.46,23.2,450.0,48.0,1008.8,32.9
2023-07-30 08:44:48.647,2,251,22.37,23.0,455.0,47.5,1008.8,33.5
2023-07-30 08:46:37.791,3,371,22.31,23.7,455.0,47.5,1008.8,33.5
2023-07-30 08:49:57.065,1,398,25.41,23.2,455.0,47.5,1008.8,33.5
2023-07-30 08:54:49.993,2,251,22.26,23.0,459.0,46.0,1008.7,33.8
2023-07-30 08:56:39.152,3,371,22.37,23.7,459.0,46.0,1008.7,33.8
2023-07-30 08:59:58.425,1,397,25.41,23.2,459.0,46.0,1008.7,33.8
2023-07-30 09:04:51.378,2,250,22.26,23.0,453.0,45.5,1008.6,33.5
2023-07-30 09:06:40.526,3,370,22.31,23.7,453.0,45.5,1008.6,33.5
2023-07-30 09:09:59.837,1,397,25.41,23.3,453.0,45.5,1008.6,33.5
2023-07-30 09:14:52.726,2,250,22.22,23.0,449.0,48.0,1008.6,33.4
2023-07-30 09:16:41.887,3,370,22.31,23.7,449.0,48.0,1008.6,33.4
2023-07-30 09:20:01.161,1,397,25.35,23.3,449.0,48.0,1008.6,33.4
2023-07-30 09:24:54.093,2,250,22.16,23.1,445.0,48.5,1008.4,33.4
2023-07-30 09:26:43.247,3,370,22.31,23.7,445.0,48.5,1008.4,33.4
2023-07-30 09:30:02.541,1,396,25.35,23.3,445.0,48.5,1008.4,33.4
2023-07-30 09:34:55.459,2,249,22.16,23.1,425.0,45.0,1008.4,33.6
2023-07-30 09:36:44.626,3,370,22.31,23.7,425.0,45.0,1008.4,33.6
2023-07-30 09:40:03.904,1,396,25.24,23.3,425.0,45.0,1008.4,33.6
2023-07-30 09:44:56.826,2,250,22.1,23.1,438.0,47.5,1008.3,33.8
2023-07-30 09:46:45.981,3,369,22.31,23.7,438.0,47.5,1008.3,33.8
2023-07-30 09:50:05.283,1,396,25.24,23.3,438.0,47.5,1008.3,33.8
2023-07-30 09:54:58.207,2,248,22.1,23.2,425.0,47.5,1008.3,33.3
2023-07-30 09:56:47.345,3,369,22.26,23.8,425.0,47.5,1008.3,33.3
2023-07-30 10:00:06.644,1,396,25.24,23.3,425.0,47.5,1008.3,33.3
2023-07-30 10:04:59.564,2,248,22.06,23.2,434.0,46.0,1008.2,33.6
2023-07-30 10:06:48.718,3,368,22.31,23.8,434.0,46.0,1008.2,33.6
2023-07-30 10:10:08.017,1,395,25.24,23.4,434.0,46.0,1008.2,33.6
2023-07-30 10:15:00.937,2,248,22.0,23.2,446.0,45.5,1008.2,33.9
2023-07-30 10:16:50.072,3,368,22.26,23.8,446.0,45.5,1008.2,33.9
2023-07-30 10:20:09.383,1,395,25.17,23.4,446.0,45.5,1008.2,33.9
2023-07-30 10:25:02.303,2,248,22.0,23.3,458.0,45.0,1008.1,33.7
2023-07-30 10:26:51.441,3,368,22.26,23.8,458.0,45.0,1008.1,33.7
2023-07-30 10:30:10.742,1,394,25.17,23.4,458.0,45.0,1008.1,33.7
2023-07-30 10:35:03.675,2,248,21.96,23.3,459.0,47.5,1008.2,33.6
2023-07-30 10:36:52.800,3,368,22.16,23.8,459.0,47.5,1008.2,33.6
2023-07-30 10:40:12.129,1,395,25.17,23.4,459.0,47.5,1008.2,33.6
2023-07-30 10:45:05.038,2,247,21.96,23.4,449.0,48.5,1008.1,33.9
2023-07-30 10:46:54.164,3,367,22.26,23.9,449.0,48.5,1008.1,33.9
2023-07-30 10:50:13.504,1,393,25.12,23.5,449.0,48.5,1008.1,33.9
2023-07-30 10:55:06.412,2,247,21.85,23.5,428.0,47.5,1007.8,34.0
2023-07-30 10:56:55.541,3,367,22.26,23.9,428.0,47.5,1007.8,34.0
2023-07-30 11:00:14.850,1,393,25.12,23.5,428.0,47.5,1007.8,34.0
2023-07-30 11:05:07.783,2,247,21.81,23.5,434.0,46.5,1007.7,34.2
2023-07-30 11:06:56.905,3,367,22.26,23.9,434.0,46.5,1007.7,34.2
2023-07-30 11:10:16.232,1,393,25.12,23.5,434.0,46.5,1007.7,34.2
2023-07-30 11:15:09.148,2,246,21.81,23.6,434.0,44.0,1007.7,34.1
2023-07-30 11:16:58.267,3,367,22.16,24.0,434.0,44.0,1007.7,34.1
2023-07-30 11:20:17.602,1,393,25.06,23.5,434.0,44.0,1007.7,34.1
2023-07-30 11:25:10.502,2,246,21.81,23.7,408.0,46.5,1007.6,34.0
2023-07-30 11:26:59.642,3,367,22.26,24.0,408.0,46.5,1007.6,34.0
2023-07-30 11:30:18.959,1,393,25.06,23.6,408.0,46.5,1007.6,34.0
2023-07-30 11:35:11.887,2,245,21.75,23.7,439.0,45.5,1007.7,34.5
2023-07-30 11:37:01.010,3,366,22.16,24.0,439.0,45.5,1007.7,34.5
2023-07-30 11:40:20.333,1,392,25.01,23.6,439.0,45.5,1007.7,34.5
2023-07-30 11:45:13.238,2,245,21.75,23.8,431.0,48.5,1007.6,34.3
2023-07-30 11:47:02.373,3,367,22.16,24.1,431.0,48.5,1007.6,34.3
2023-07-30 11:50:21.710,1,392,25.01,23.6,431.0,48.5,1007.6,34.3
2023-07-30 11:55:14.606,2,245,21.71,23.9,445.0,44.0,1007.5,34.8
2023-07-30 11:57:03.742,3,367,22.16,24.1,445.0,44.0,1007.5,34.8
2023-07-30 12:00:23.087,1,392,25.01,23.7,445.0,44.0,1007.5,34.8
2023-07-30 12:05:15.982,2,244,21.65,24.0,444.0,45.0,1007.4,35.2
2023-07-30 12:07:05.099,3,366,22.16,24.1,444.0,45.0,1007.4,35.2
2023-07-30 12:10:24.439,1,391,25.01,23.7,444.0,45.0,1007.4,35.2
2023-07-30 12:15:17.350,2,244,21.65,24.0,454.0,42.0,1007.2,35.7
2023-07-30 12:17:06.472,3,366,22.16,24.2,454.0,42.0,1007.2,35.7
2023-07-30 12:20:25.821,1,391,24.95,23.7,454.0,42.0,1007.2,35.7
2023-07-30 12:25:18.714,2,244,21.61,24.1,444.0,42.0,1007.1,35.5
2023-07-30 12:27:07.842,3,366,22.16,24.2,444.0,42.0,1007.1,35.5
2023-07-30 12:30:27.206,1,391,24.95,23.8,444.0,42.0,1007.1,35.5
2023-07-30 12:35:20.087,2,243,21.55,24.2,429.0,43.5,1007.1,35.5
2023-07-30 12:37:09.219,3,366,22.1,24.2,429.0,43.5,1007.1,35.5
2023-07-30 12:40:28.561,1,389,24.9,23.8,429.0,43.5,1007.1,35.5
2023-07-30 12:45:21.465,2,242,21.55,24.3,439.0,42.0,1007.0,35.7
2023-07-30 12:47:10.603,3,365,22.16,24.3,439.0,42.0,1007.0,35.7
2023-07-30 12:50:29.923,1,389,24.9,23.8,439.0,42.0,1007.0,35.7
2023-07-30 12:55:22.831,2,241,21.55,24.3,415.0,42.5,1006.9,35.3
2023-07-30 12:57:11.975,3,365,22.16,24.3,415.0,42.5,1006.9,35.3
2023-07-30 13:00:31.304,1,389,24.84,23.9,415.0,42.5,1006.9,35.3
2023-07-30 13:05:24.206,2,241,21.45,24.4,458.0,45.5,1006.9,33.8
2023-07-30 13:07:13.346,3,365,22.1,24.3,458.0,45.5,1006.9,33.8
2023-07-30 13:10:32.668,1,389,24.9,23.9,458.0,45.5,1006.9,33.8
2023-07-30 13:15:25.552,2,241,21.45,24.5,437.0,44.0,1006.9,35.2
2023-07-30 13:17:14.719,3,365,22.1,24.4,437.0,44.0,1006.9,35.2
2023-07-30 13:20:34.034,1,388,24.84,23.9,437.0,44.0,1006.9,35.2
2023-07-30 13:25:26.917,2,241,21.45,24.5,447.0,41.5,1006.7,35.8
2023-07-30 13:27:16.096,3,364,22.1,24.4,447.0,41.5,1006.7,35.8
2023-07-30 13:30:35.406,1,388,24.84,24.0,447.0,41.5,1006.7,35.8
2023-07-30 13:35:28.308,2,240,21.39,24.6,434.0,41.0,1006.7,36.5
2023-07-30 13:37:17.464,3,364,22.1,24.4,434.0,41.0,1006.7,36.5
2023-07-30 13:40:36.768,1,388,24.79,24.0,434.0,41.0,1006.7,36.5
2023-07-30 13:45:29.655,2,240,21.35,24.6,439.0,40.5,1006.5,36.7
2023-07-30 13:47:18.831,3,364,22.1,24.5,439.0,40.5,1006.5,36.7
2023-07-30 13:50:38.147,1,387,24.79,24.0,439.0,40.5,1006.5,36.7
2023-07-30 13:55:31.038,2,239,21.35,24.7,439.0,39.5,1006.5,36.4
2023-07-30 13:57:20.205,3,364,22.06,24.5,439.0,39.5,1006.5,36.4
2023-07-30 14:00:39.504,1,386,24.79,24.1,439.0,39.5,1006.5,36.4
2023-07-30 14:05:32.384,2,239,21.35,24.7,437.0,39.0,1006.4,37.0
2023-07-30 14:07:21.569,3,364,22.06,24.5,437.0,39.0,1006.4,37.0
2023-07-30 14:10:40.884,1,386,24.73,24.1,437.0,39.0,1006.4,37.0
2023-07-30 14:15:33.758,2,238,21.29,24.8,459.0,41.0,1006.3,37.0
2023-07-30 14:17:22.947,3,363,22.1,24.6,459.0,41.0,1006.3,37.0
2023-07-30 14:20:42.268,1,386,24.73,24.1,459.0,41.0,1006.3,37.0
2023-07-30 14:25:35.132,2,237,21.29,24.8,448.0,42.0,1006.3,37.1
2023-07-30 14:27:24.334,3,363,22.06,24.6,448.0,42.0,1006.3,37.1
2023-07-30 14:30:43.637,1,385,24.73,24.2,448.0,42.0,1006.3,37.1
2023-07-30 14:35:36.502,2,237,21.25,24.8,415.0,40.5,1006.2,37.2
2023-07-30 14:37:25.709,3,362,22.06,24.6,415.0,40.5,1006.2,37.2
2023-07-30 14:40:45.022,1,384,24.73,24.2,415.0,40.5,1006.2,37.2
2023-07-30 14:45:37.864,2,237,21.25,24.8,455.0,42.0,1006.1,36.9
2023-07-30 14:47:27.087,3,362,22.06,24.6,455.0,42.0,1006.1,36.9
2023-07-30 14:50:46.392,1,384,24.62,24.2,455.0,42.0,1006.1,36.9
2023-07-30 14:55:39.226,2,236,21.19,24.9,421.0,39.5,1006.1,37.4
2023-07-30 14:57:28.463,3,362,22.06,24.7,421.0,39.5,1006.1,37.4
2023-07-30 15:00:47.749,1,384,24.62,24.3,421.0,39.5,1006.1,37.4
2023-07-30 15:05:40.585,2,236,21.19,24.9,448.0,38.0,1005.9,37.4
2023-07-30 15:07:29.844,3,361,22.06,24.7,448.0,38.0,1005.9,37.4
2023-07-30 15:10:49.133,1,384,24.62,24.3,448.0,38.0,1005.9,37.4
2023-07-30 15:15:41.965,2,235,21.15,24.9,417.0,39.0,1005.7,37.4
2023-07-30 15:17:31.232,3,361,22.06,24.7,417.0,39.0,1005.7,37.4
2023-07-30 15:20:50.487,1,382,24.57,24.3,417.0,39.0,1005.7,37.4
